"SEQ_ID","CNCI","COME","LncADeep","lncRNAnet","PLEK","RNAmining"
"ENST00000430184.1|ENSG00000223669.1|OTTHUMG00000032924.1|OTTHUMT00000080051.1|RP11-93B14.4-001|RP11-93B14.4|739|",1,0,1,0,0,0
"ENST00000606208.3|ENSG00000272259.3|OTTHUMG00000185413.1|OTTHUMT00000470474.1|RP11-305P22.9-002|RP11-305P22.9|943|",0,0,1,0,0,0
"ENST00000455524.1|ENSG00000237371.1|OTTHUMG00000033016.1|OTTHUMT00000080264.1|RP13-152O15.5-001|RP13-152O15.5|188|",0,0,1,1,0,1
"ENST00000623678.1|ENSG00000279998.1|OTTHUMG00000189397.1|OTTHUMT00000479567.1|CH507-210P18.1-001|CH507-210P18.1|1612|",0,0,1,1,1,0
"ENST00000624951.1|ENSG00000278961.1|OTTHUMG00000189413.1|OTTHUMT00000479644.1|CH507-396I9.3-001|CH507-396I9.3|1050|",1,0,1,0,1,0
"ENST00000623236.1|ENSG00000279501.1|OTTHUMG00000189478.1|OTTHUMT00000479772.1|bP-2171C21.3-001|bP-2171C21.3|227|",0,0,1,0,0,0
"ENST00000623370.1|ENSG00000279851.1|OTTHUMG00000189484.1|OTTHUMT00000479779.1|CH507-216K13.2-001|CH507-216K13.2|1939|",0,0,1,0,0,0
"ENST00000612267.1|ENSG00000273840.1|OTTHUMG00000188252.1|OTTHUMT00000476770.1|AL078471.5-001|AL078471.5|3336|",1,0,1,1,1,0
"ENST00000504298.1|ENSG00000248476.1|OTTHUMG00000078881.1|OTTHUMT00000171988.1|BACH1-IT1-001|BACH1-IT1|821|",0,0,1,0,0,0
"ENST00000608759.1|ENSG00000273464.1|OTTHUMG00000186469.1|OTTHUMT00000473205.1|RP11-313P22.1-001|RP11-313P22.1|426|",0,0,1,0,0,0
"ENST00000362077.4|ENSG00000272657.1|OTTHUMG00000185873.1|OTTHUMT00000471585.1|AP000320.7-001|AP000320.7|641|",1,0,1,1,0,0
"ENST00000436303.1|ENSG00000236677.1|OTTHUMG00000086615.1|OTTHUMT00000194630.1|AP000688.11-001|AP000688.11|446|",0,0,1,0,0,0
"ENST00000623484.1|ENSG00000236830.4|OTTHUMG00000086607.4|OTTHUMT00000479228.1|CBR3-AS1-018|CBR3-AS1|392|",0,0,1,1,0,0
"ENST00000596207.2|ENSG00000267857.2|OTTHUMG00000187465.1|OTTHUMT00000475038.1|RP5-1023B21.1-001|RP5-1023B21.1|608|",0,0,1,1,0,0
"ENST00000446649.1|ENSG00000237338.1|OTTHUMG00000090486.1|OTTHUMT00000206957.1|FTCD-AS1-001|FTCD-AS1|500|",1,0,1,1,0,0
"ENST00000457060.1|ENSG00000189295.11|OTTHUMG00000186061.1|OTTHUMT00000418975.1|ANKRD62P1-PARP4P3-002|ANKRD62P1-PARP4P3|603|",1,0,1,1,0,0
"ENST00000423580.2|ENSG00000273244.1|OTTHUMG00000172533.1|OTTHUMT00000418976.1|KB-7G2.8-001|KB-7G2.8|875|",1,0,1,1,0,0
"ENST00000623130.1|ENSG00000280156.1|OTTHUMG00000189184.1|OTTHUMT00000479006.1|AC006548.28-001|AC006548.28|84332|",1,1,1,1,0,0
"ENST00000414401.3|ENSG00000237438.4|OTTHUMG00000150027.4|OTTHUMT00000315824.1|CECR7-002|CECR7|546|",0,0,1,0,0,0
"ENST00000476405.1|ENSG00000093100.13|OTTHUMG00000150085.1|OTTHUMT00000316175.1|XXbac-B461K10.4-002|XXbac-B461K10.4|4328|",0,0,1,1,1,0
"ENST00000622035.1|ENSG00000225335.3|OTTHUMG00000149968.2|-|XXbac-B476C20.9-201|XXbac-B476C20.9|721|",0,0,1,0,0,0
"ENST00000619172.2|ENSG00000274044.2|OTTHUMG00000188347.1|OTTHUMT00000476947.1|AC011718.2-004|AC011718.2|3572|",1,0,1,1,0,0
"ENST00000613790.2|ENSG00000274044.2|OTTHUMG00000188347.1|OTTHUMT00000476949.1|AC011718.2-001|AC011718.2|557|",1,0,1,1,0,0
"ENST00000615181.2|ENSG00000277870.2|OTTHUMG00000189114.2|-|FAM230A-201|FAM230A|315|",1,0,1,0,0,0
"ENST00000614596.2|ENSG00000276095.2|OTTHUMG00000188102.2|OTTHUMT00000475885.2|AC008103.3-001|AC008103.3|535|",0,0,1,1,0,1
"ENST00000440005.4|ENSG00000237517.6|OTTHUMG00000149977.4|OTTHUMT00000314911.3|DGCR5-001|DGCR5|1299|",1,0,1,0,0,0
"ENST00000421572.1|ENSG00000237517.6|OTTHUMG00000149977.4|OTTHUMT00000316630.1|DGCR5-004|DGCR5|568|",0,0,1,1,0,0
"ENST00000399539.3|ENSG00000237517.6|OTTHUMG00000149977.4|-|DGCR5-201|DGCR5|727|",0,0,1,1,0,0
"ENST00000617303.2|ENSG00000188280.9|OTTHUMG00000150686.6|OTTHUMT00000319010.3|FAM230A-003|FAM230A|578|",1,0,1,0,0,0
"ENST00000583722.3|ENSG00000188280.9|OTTHUMG00000150686.6|-|FAM230A-201|FAM230A|474|",1,0,1,0,0,0
"ENST00000450925.4|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316649.1|TMEM191A-001|TMEM191A|1961|",0,0,1,1,0,0
"ENST00000613874.2|ENSG00000226287.5|OTTHUMG00000150164.2|-|TMEM191A-201|TMEM191A|1503|",0,0,1,1,0,0
"ENST00000442222.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000319963.1|TMEM191A-010|TMEM191A|737|",0,0,1,1,0,0
"ENST00000445836.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316651.1|TMEM191A-003|TMEM191A|671|",0,0,1,0,0,0
"ENST00000452055.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316652.1|TMEM191A-004|TMEM191A|788|",0,0,1,1,0,0
"ENST00000414022.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316655.1|TMEM191A-007|TMEM191A|466|",0,0,1,1,0,1
"ENST00000454833.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316653.1|TMEM191A-005|TMEM191A|419|",0,0,1,0,0,0
"ENST00000419950.3|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316654.1|TMEM191A-006|TMEM191A|663|",0,0,1,1,0,0
"ENST00000422715.1|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316656.1|TMEM191A-008|TMEM191A|471|",1,0,1,0,0,1
"ENST00000428752.1|ENSG00000226287.5|OTTHUMG00000150164.2|OTTHUMT00000316657.1|TMEM191A-009|TMEM191A|614|",0,0,1,0,0,0
"ENST00000451257.3|ENSG00000215498.6|OTTHUMG00000150782.3|OTTHUMT00000320063.1|FAM230B-002|FAM230B|3566|",0,0,1,1,0,0
"ENST00000440315.3|ENSG00000215498.6|OTTHUMG00000150782.3|-|FAM230B-201|FAM230B|1639|",0,0,1,1,0,0
"ENST00000447720.3|ENSG00000206142.7|OTTHUMG00000150795.1|OTTHUMT00000320107.1|KB-1183D5.13-001|KB-1183D5.13|3215|",0,0,1,1,0,0
"ENST00000456303.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320050.1|TMEM191C-001|TMEM191C|1958|",1,0,1,1,0,0
"ENST00000545656.2|ENSG00000206140.7|OTTHUMG00000150780.1|-|TMEM191C-202|TMEM191C|574|",0,0,1,1,0,0
"ENST00000621561.2|ENSG00000206140.7|OTTHUMG00000150780.1|-|TMEM191C-203|TMEM191C|1337|",1,0,1,1,1,0
"ENST00000415764.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320052.1|TMEM191C-003|TMEM191C|1791|",0,0,1,1,0,0
"ENST00000449424.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320053.1|TMEM191C-004|TMEM191C|2593|",0,0,1,1,0,0
"ENST00000456153.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320051.1|TMEM191C-002|TMEM191C|1522|",0,0,1,1,0,0
"ENST00000453397.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320055.1|TMEM191C-006|TMEM191C|1022|",0,0,1,1,0,1
"ENST00000432134.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320056.1|TMEM191C-007|TMEM191C|391|",0,0,1,1,0,1
"ENST00000417708.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320059.1|TMEM191C-010|TMEM191C|763|",0,0,1,1,0,0
"ENST00000427147.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320060.1|TMEM191C-011|TMEM191C|884|",1,0,1,1,0,1
"ENST00000425458.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320057.1|TMEM191C-008|TMEM191C|788|",1,0,1,1,0,0
"ENST00000446867.3|ENSG00000206140.7|OTTHUMG00000150780.1|OTTHUMT00000320058.1|TMEM191C-009|TMEM191C|496|",0,0,1,1,0,1
"ENST00000536718.2|ENSG00000206140.7|OTTHUMG00000150780.1|-|TMEM191C-201|TMEM191C|480|",1,0,1,1,0,1
"ENST00000320372.9|ENSG00000178248.11|OTTHUMG00000150669.2|OTTHUMT00000319544.2|AP000345.1-001|AP000345.1|1578|",1,0,1,1,0,0
"ENST00000430357.3|ENSG00000228315.9|OTTHUMG00000150709.2|OTTHUMT00000471970.1|GUSBP11-003|GUSBP11|696|",0,0,1,1,0,0
"ENST00000452737.3|ENSG00000228315.9|OTTHUMG00000150709.2|OTTHUMT00000319694.1|GUSBP11-004|GUSBP11|1662|",1,0,1,0,1,0
"ENST00000423913.3|ENSG00000273000.3|OTTHUMG00000186001.1|OTTHUMT00000319702.1|KB-1572G7.2-003|KB-1572G7.2|584|",0,0,1,0,0,0
"ENST00000434893.1|ENSG00000273000.3|OTTHUMG00000186001.1|OTTHUMT00000320344.1|KB-1572G7.2-002|KB-1572G7.2|403|",0,0,1,0,0,0
"ENST00000422833.1|ENSG00000231495.1|OTTHUMG00000150946.1|OTTHUMT00000320626.1|RP1-213J1P__B.2-001|RP1-213J1P__B.2|115|",0,0,1,0,0,0
"ENST00000540665.3|ENSG00000235954.4|OTTHUMG00000150973.1|-|TTC28-AS1-201|TTC28-AS1|802|",0,0,1,0,0,0
"ENST00000623644.1|ENSG00000279978.1|OTTHUMG00000189213.1|OTTHUMT00000479054.1|chr22-38_28785274-29006793.1-001|chr22-38_28785274-29006793.1|267372|",1,1,1,0,1,0
"ENST00000539579.2|ENSG00000225465.7|OTTHUMG00000030476.6|-|RFPL1S-201|RFPL1S|330|",0,0,1,0,0,0
"ENST00000607893.1|ENSG00000273428.2|OTTHUMG00000186202.1|OTTHUMT00000472412.1|RP4-539M6.22-001|RP4-539M6.22|704|",0,0,1,0,0,0
"ENST00000366413.4|ENSG00000273428.2|OTTHUMG00000186202.1|-|RP4-539M6.22-201|RP4-539M6.22|699|",0,0,1,0,0,0
"ENST00000434942.1|ENSG00000242082.1|OTTHUMG00000150008.1|OTTHUMT00000315736.1|RP1-90G24.10-001|RP1-90G24.10|876|",0,0,1,0,0,0
"ENST00000444848.1|ENSG00000241954.1|OTTHUMG00000150006.1|OTTHUMT00000315723.1|RP1-149A16.17-001|RP1-149A16.17|444|",0,0,1,0,0,0
"ENST00000423311.1|ENSG00000233080.2|OTTHUMG00000150957.1|OTTHUMT00000320640.1|LINC01399-001|LINC01399|648|",0,0,1,0,0,0
"ENST00000623726.1|ENSG00000279738.1|OTTHUMG00000189205.1|OTTHUMT00000479036.1|RP5-1014D13.2-001|RP5-1014D13.2|19416|",1,0,1,0,1,0
"ENST00000609428.1|ENSG00000273096.1|OTTHUMG00000186187.1|OTTHUMT00000472389.1|RP3-508I15.20-001|RP3-508I15.20|183|",0,0,1,1,0,0
"ENST00000424496.1|ENSG00000225528.1|OTTHUMG00000151104.1|OTTHUMT00000321324.1|RP3-370M22.8-001|RP3-370M22.8|1287|",0,0,1,0,0,0
"ENST00000609499.3|ENSG00000237037.7|OTTHUMG00000150917.9|OTTHUMT00000472955.1|NDUFA6-AS1-014|NDUFA6-AS1|364|",0,0,1,0,0,0
"ENST00000609833.3|ENSG00000237037.7|OTTHUMG00000150917.9|OTTHUMT00000472956.1|NDUFA6-AS1-013|NDUFA6-AS1|286|",0,0,1,0,0,0
"ENST00000455578.3|ENSG00000172250.12|OTTHUMG00000150888.3|OTTHUMT00000320445.2|SERHL-002|SERHL|1712|",1,0,1,0,0,0
"ENST00000359906.4|ENSG00000172250.12|OTTHUMG00000150888.3|OTTHUMT00000320498.2|SERHL-001|SERHL|1346|",1,0,1,0,0,0
"ENST00000434218.1|ENSG00000172250.12|OTTHUMG00000150888.3|OTTHUMT00000320529.1|SERHL-004|SERHL|596|",0,0,1,0,0,0
"ENST00000623446.1|ENSG00000280199.1|OTTHUMG00000189187.1|OTTHUMT00000479009.1|RP1-34P24.3-001|RP1-34P24.3|1880|",0,0,1,0,0,0
"ENST00000434237.1|ENSG00000226738.1|OTTHUMG00000155749.1|OTTHUMT00000341493.1|CTA-384D8.31-001|CTA-384D8.31|157|",0,0,1,0,0,0
"ENST00000414786.4|ENSG00000251322.5|OTTHUMG00000150169.2|OTTHUMT00000316674.2|SHANK3-001|SHANK3|7394|",1,0,1,1,1,0
"ENST00000262795.5|ENSG00000251322.5|OTTHUMG00000150169.2|-|SHANK3-201|SHANK3|7091|",1,0,1,1,1,1
"ENST00000445220.3|ENSG00000251322.5|OTTHUMG00000150169.2|-|SHANK3-202|SHANK3|5175|",1,0,1,0,1,1
"ENST00000414053.1|ENSG00000229851.1|OTTHUMG00000021076.1|OTTHUMT00000055634.1|ARSD-AS1-001|ARSD-AS1|816|",0,0,1,0,0,0
"ENST00000483854.3|ENSG00000205664.8|OTTHUMG00000067412.3|OTTHUMT00000144326.1|RP11-706O15.1-001|RP11-706O15.1|711|",1,0,1,0,0,0
"ENST00000486571.1|ENSG00000205664.8|OTTHUMG00000067412.3|OTTHUMT00000144333.1|RP11-706O15.1-008|RP11-706O15.1|904|",0,0,1,0,0,0
"ENST00000490920.1|ENSG00000205664.8|OTTHUMG00000067412.3|OTTHUMT00000144379.1|RP11-706O15.1-004|RP11-706O15.1|726|",0,0,1,0,0,1
"ENST00000438107.1|ENSG00000234449.2|OTTHUMG00000067411.3|OTTHUMT00000144371.2|RP11-706O15.3-002|RP11-706O15.3|2155|",0,0,1,0,0,0
"ENST00000451781.1|ENSG00000205663.5|OTTHUMG00000067421.4|OTTHUMT00000144383.2|RP11-706O15.5-003|RP11-706O15.5|490|",1,0,1,1,0,0
"ENST00000381106.4|ENSG00000205663.5|OTTHUMG00000067421.4|OTTHUMT00000144382.3|RP11-706O15.5-002|RP11-706O15.5|1099|",0,0,1,0,0,0
"ENST00000425150.1|ENSG00000229151.1|OTTHUMG00000021533.1|OTTHUMT00000056582.1|RP11-348F1.3-001|RP11-348F1.3|451|",0,0,1,0,0,0
"ENST00000624629.1|ENSG00000279750.1|OTTHUMG00000189366.1|OTTHUMT00000479467.1|RP11-33H15.1-002|RP11-33H15.1|434|",0,0,1,0,0,0
"ENST00000604849.1|ENSG00000232593.4|OTTHUMG00000021603.2|OTTHUMT00000468382.1|KANTR-002|KANTR|1196|",0,0,1,0,0,0
"ENST00000422194.3|ENSG00000237265.3|OTTHUMG00000022722.1|OTTHUMT00000058987.1|RP11-402P6.9-001|RP11-402P6.9|697|",0,0,1,0,0,0
"ENST00000439926.1|ENSG00000231774.1|OTTHUMG00000021805.1|OTTHUMT00000057168.1|RP11-402P6.11-001|RP11-402P6.11|220|",0,0,1,0,0,0
"ENST00000624340.1|ENSG00000280375.1|OTTHUMG00000184202.1|OTTHUMT00000468299.1|RP13-204A15.5-001|RP13-204A15.5|592|",0,0,1,0,0,0
"ENST00000542084.1|ENSG00000236256.7|OTTHUMG00000021989.3|-|DIAPH2-AS1-201|DIAPH2-AS1|450|",0,0,1,0,0,0
"ENST00000602366.3|ENSG00000271147.5|OTTHUMG00000022059.3|OTTHUMT00000467603.1|RP4-769N13.6-002|RP4-769N13.6|573|",0,0,1,0,0,0
"ENST00000569275.1|ENSG00000260802.1|OTTHUMG00000173027.3|OTTHUMT00000421763.2|LINC00890-001|LINC00890|4595|",1,0,1,0,0,0
"ENST00000446495.1|ENSG00000230159.1|OTTHUMG00000022248.1|OTTHUMT00000057990.1|RP11-232D9.3-001|RP11-232D9.3|512|",0,1,1,0,0,0
"ENST00000454625.1|ENSG00000234493.1|OTTHUMG00000022289.1|OTTHUMT00000058082.1|GS1-421I3.2-001|GS1-421I3.2|772|",1,0,1,0,0,0
"ENST00000555831.3|ENSG00000258545.3|OTTHUMG00000171158.1|OTTHUMT00000411972.1|RP4-755D9.1-002|RP4-755D9.1|575|",1,0,1,1,0,0
"ENST00000557073.1|ENSG00000258545.3|OTTHUMG00000171158.1|OTTHUMT00000411973.1|RP4-755D9.1-003|RP4-755D9.1|523|",1,0,1,0,0,0
"ENST00000427391.1|ENSG00000213468.3|OTTHUMG00000022417.1|OTTHUMT00000058303.1|FIRRE-001|FIRRE|2928|",0,0,1,0,0,0
"ENST00000433425.2|ENSG00000196972.7|OTTHUMG00000022468.2|OTTHUMT00000058396.2|LINC00087-002|LINC00087|2696|",1,0,1,0,0,0
"ENST00000417443.2|ENSG00000178947.8|OTTHUMG00000022479.2|OTTHUMT00000058412.2|LINC00086-001|LINC00086|5230|",1,0,1,0,1,0
"ENST00000412163.1|ENSG00000223438.1|OTTHUMG00000022567.1|OTTHUMT00000058602.1|RP1-171K16.5-001|RP1-171K16.5|681|",1,0,1,0,0,0
"ENST00000438525.2|ENSG00000235699.2|OTTHUMG00000022599.1|OTTHUMT00000058638.1|CXorf51B-001|CXorf51B|436|",0,0,1,1,0,0
"ENST00000458472.1|ENSG00000224440.1|OTTHUMG00000022600.1|OTTHUMT00000058639.1|CXorf51A-001|CXorf51A|431|",0,0,1,0,0,0
"ENST00000609314.3|ENSG00000241769.5|OTTHUMG00000022617.5|OTTHUMT00000471781.2|LINC00893-010|LINC00893|894|",0,0,1,0,0,0
"ENST00000609651.3|ENSG00000241769.5|OTTHUMG00000022617.5|OTTHUMT00000471782.2|LINC00893-012|LINC00893|601|",0,0,1,0,0,0
"ENST00000431993.1|ENSG00000225261.1|OTTHUMG00000022623.1|OTTHUMT00000058708.1|RP5-937E21.8-001|RP5-937E21.8|1167|",1,0,1,0,0,0
"ENST00000457775.1|ENSG00000224871.1|OTTHUMG00000034359.1|OTTHUMT00000083082.1|XX-FW81066F1.2-001|XX-FW81066F1.2|578|",1,0,1,0,0,0
"ENST00000583636.3|ENSG00000266560.3|OTTHUMG00000179366.2|OTTHUMT00000445980.1|RP11-1007I13.4-002|RP11-1007I13.4|718|",1,0,1,1,0,0
"ENST00000509345.4|ENSG00000266560.3|OTTHUMG00000179366.2|OTTHUMT00000445981.1|RP11-1007I13.4-001|RP11-1007I13.4|871|",1,0,1,0,0,0
"ENST00000428676.1|ENSG00000224963.2|OTTHUMG00000024203.2|OTTHUMT00000060961.2|U82695.9-001|U82695.9|700|",1,0,1,0,0,0
"ENST00000483543.4|ENSG00000270726.3|OTTHUMG00000184987.2|OTTHUMT00000058983.2|AJ271736.10-001|AJ271736.10|773|",1,0,1,0,0,0
"ENSTR0000483543.4|ENSGR0000270726.3|OTTHUMG00000184987.2|OTTHUMT00000058983.2|AJ271736.10-001|AJ271736.10|773|",1,0,1,0,0,0
"ENST00000423213.2|ENSG00000225516.4|OTTHUMG00000187485.9|-|FAM197Y5-201|FAM197Y5|765|",1,0,1,0,0,1
"ENST00000510613.1|ENSG00000251510.1|OTTHUMG00000041976.1|OTTHUMT00000100032.1|AC022486.1-001|AC022486.1|1483|",0,0,1,0,0,0
"ENST00000440163.1|ENSG00000237094.9|OTTHUMG00000156968.5|OTTHUMT00000346889.1|RP4-669L17.10-011|RP4-669L17.10|462|",0,1,0,1,0,0
"ENST00000419394.1|ENSG00000230021.5|OTTHUMG00000002331.4|OTTHUMT00000008017.1|RP5-857K21.4-006|RP5-857K21.4|480|",1,0,0,1,0,0
"ENST00000457084.1|ENSG00000237491.6|OTTHUMG00000002404.7|OTTHUMT00000006884.2|RP11-206L10.9-019|RP11-206L10.9|566|",0,0,0,1,0,0
"ENST00000430109.1|ENSG00000225285.1|OTTHUMG00000002915.2|OTTHUMT00000008138.2|RP4-758J18.10-001|RP4-758J18.10|510|",0,0,0,1,0,0
"ENST00000434150.1|ENSG00000225285.1|OTTHUMG00000002915.2|OTTHUMT00000008261.1|RP4-758J18.10-003|RP4-758J18.10|444|",0,0,0,1,0,0
"ENST00000415573.1|ENSG00000177133.8|OTTHUMG00000000563.3|OTTHUMT00000099318.1|LINC00982-006|LINC00982|280|",0,0,0,1,0,0
"ENST00000418088.3|ENSG00000227372.8|OTTHUMG00000003414.4|OTTHUMT00000009557.1|TP73-AS1-002|TP73-AS1|3329|",1,0,0,1,0,0
"ENST00000423764.3|ENSG00000227372.8|OTTHUMG00000003414.4|OTTHUMT00000009556.1|TP73-AS1-001|TP73-AS1|2875|",0,0,0,1,0,0
"ENST00000587071.3|ENSG00000227372.8|OTTHUMG00000003414.4|OTTHUMT00000458580.1|TP73-AS1-006|TP73-AS1|737|",0,0,0,1,0,0
"ENST00000606802.1|ENSG00000272078.1|OTTHUMG00000185370.1|OTTHUMT00000470350.1|RP4-734G22.3-001|RP4-734G22.3|7923|",0,0,0,1,1,0
"ENST00000563570.1|ENSG00000259961.1|OTTHUMG00000007920.1|OTTHUMT00000021795.1|RP4-597A16.2-001|RP4-597A16.2|477|",0,0,0,1,0,0
"ENST00000414128.1|ENSG00000230239.1|OTTHUMG00000002202.1|OTTHUMT00000006253.1|RP11-108M9.2-001|RP11-108M9.2|882|",1,0,0,1,0,0
"ENST00000435552.1|ENSG00000228105.1|OTTHUMG00000002707.2|OTTHUMT00000007692.2|RP3-340N1.6-001|RP3-340N1.6|480|",0,0,0,1,0,0
"ENST00000622840.1|ENSG00000279101.1|OTTHUMG00000003226.2|-|C1orf234-201|C1orf234|479|",0,0,0,1,0,0
"ENST00000455431.1|ENSG00000236528.1|OTTHUMG00000007374.1|OTTHUMT00000019313.1|RP1-125I3.2-001|RP1-125I3.2|849|",0,0,0,1,0,0
"ENST00000470977.3|ENSG00000197989.11|OTTHUMG00000003654.2|OTTHUMT00000010358.1|SNHG12-003|SNHG12|1098|",0,0,0,1,0,0
"ENST00000483436.3|ENSG00000197989.11|OTTHUMG00000003654.2|OTTHUMT00000010365.2|SNHG12-010|SNHG12|682|",0,0,0,1,0,0
"ENST00000623791.1|ENSG00000235790.5|OTTHUMG00000003881.5|OTTHUMT00000479040.1|RP11-73M7.6-023|RP11-73M7.6|695|",0,0,0,1,0,0
"ENST00000417456.1|ENSG00000241014.1|OTTHUMG00000004046.3|OTTHUMT00000011546.3|RP11-244H3.1-002|RP11-244H3.1|3163|",1,0,0,1,0,0
"ENST00000311990.4|ENSG00000241014.1|OTTHUMG00000004046.3|OTTHUMT00000011545.3|RP11-244H3.1-001|RP11-244H3.1|1887|",1,0,0,1,0,0
"ENST00000433474.1|ENSG00000233728.1|OTTHUMG00000037488.1|OTTHUMT00000091275.1|RP11-109P14.9-001|RP11-109P14.9|700|",0,0,0,1,0,0
"ENST00000456813.1|ENSG00000228436.2|OTTHUMG00000000491.2|OTTHUMT00000001225.1|RP5-864K19.4-003|RP5-864K19.4|441|",0,0,0,1,0,1
"ENST00000438946.4|ENSG00000274386.2|OTTHUMG00000188150.1|OTTHUMT00000476346.1|RP5-994D16.11-002|RP5-994D16.11|425|",1,0,0,1,1,0
"ENST00000445039.2|ENSG00000225675.2|OTTHUMG00000008948.2|OTTHUMT00000024802.2|RP4-784A16.5-001|RP4-784A16.5|567|",0,0,0,1,0,0
"ENST00000585367.3|ENSG00000224609.4|OTTHUMG00000008403.4|OTTHUMT00000460140.1|HSD52-003|HSD52|401|",0,0,0,1,0,0
"ENST00000453229.1|ENSG00000235545.1|OTTHUMG00000009136.1|OTTHUMT00000025322.1|RP11-230B22.1-001|RP11-230B22.1|1228|",0,0,0,1,0,0
"ENST00000455038.1|ENSG00000203605.3|OTTHUMG00000009144.1|OTTHUMT00000025342.1|RP11-335E6.2-001|RP11-335E6.2|823|",1,0,0,1,0,0
"ENST00000434540.1|ENSG00000230027.1|OTTHUMG00000009791.1|OTTHUMT00000026986.1|RP11-550H2.2-001|RP11-550H2.2|399|",0,0,0,1,0,0
"ENST00000421331.1|ENSG00000235927.3|OTTHUMG00000040531.4|OTTHUMT00000097547.2|NEXN-AS1-001|NEXN-AS1|2292|",0,0,0,1,0,0
"ENST00000619924.1|ENSG00000267272.3|OTTHUMG00000181765.1|-|LINC01140-201|LINC01140|1034|",0,0,0,1,0,0
"ENST00000421762.3|ENSG00000226026.3|OTTHUMG00000010849.1|OTTHUMT00000029940.1|RP11-57H12.3-001|RP11-57H12.3|2447|",0,0,0,1,0,0
"ENST00000447322.2|ENSG00000224613.4|OTTHUMG00000041348.2|OTTHUMT00000099063.2|RP11-153F1.1-002|RP11-153F1.1|470|",1,0,0,1,0,0
"ENST00000442751.1|ENSG00000231437.3|OTTHUMG00000011992.2|OTTHUMT00000033148.1|RP11-88H9.2-001|RP11-88H9.2|975|",0,0,0,1,0,0
"ENST00000443018.2|ENSG00000232721.2|OTTHUMG00000041573.2|OTTHUMT00000099556.2|RP11-403I13.5-001|RP11-403I13.5|2675|",0,0,0,1,1,0
"ENST00000617368.1|ENSG00000277199.1|OTTHUMG00000189067.1|OTTHUMT00000478599.1|CH17-125A10.2-001|CH17-125A10.2|533|",0,0,0,1,0,0
"ENST00000612135.1|ENSG00000274265.2|OTTHUMG00000188629.1|OTTHUMT00000477765.1|CH17-189H20.1-003|CH17-189H20.1|405|",0,0,0,1,0,0
"ENST00000434112.1|ENSG00000232536.1|OTTHUMG00000133697.1|OTTHUMT00000257954.1|RP11-74C1.4-001|RP11-74C1.4|526|",0,0,0,1,0,0
"ENST00000504583.2|ENSG00000250734.2|OTTHUMG00000150102.2|OTTHUMT00000316343.2|RP11-404E16.1-001|RP11-404E16.1|535|",0,0,0,1,0,0
"ENST00000512280.1|ENSG00000249602.1|OTTHUMG00000045374.2|OTTHUMT00000105378.2|RP11-98D18.3-001|RP11-98D18.3|382|",0,0,0,1,0,0
"ENST00000444470.3|ENSG00000234741.5|OTTHUMG00000037216.4|OTTHUMT00000090601.1|GAS5-025|GAS5|424|",0,0,0,1,0,0
"ENST00000456105.2|ENSG00000234996.3|OTTHUMG00000041389.2|OTTHUMT00000099158.2|RP11-480I12.7-001|RP11-480I12.7|2321|",1,0,0,1,1,0
"ENST00000367119.1|ENSG00000162888.4|OTTHUMG00000036338.1|OTTHUMT00000088457.1|C1orf147-001|C1orf147|2096|",0,0,0,1,0,0
"ENST00000602947.1|ENSG00000269934.1|OTTHUMG00000183901.1|OTTHUMT00000467426.1|RP5-1139B12.3-001|RP5-1139B12.3|550|",0,0,0,1,0,0
"ENST00000415989.1|ENSG00000214837.6|OTTHUMG00000039861.4|OTTHUMT00000096173.1|LINC01347-011|LINC01347|318|",0,0,0,1,0,0
"ENST00000607453.1|ENSG00000272195.1|OTTHUMG00000185820.1|OTTHUMT00000471377.1|RP11-156E8.1-001|RP11-156E8.1|1739|",0,0,0,1,0,0
"ENST00000450917.1|ENSG00000235078.1|OTTHUMG00000151471.2|OTTHUMT00000322788.2|AC142528.1-001|AC142528.1|974|",0,0,0,1,0,0
"ENST00000457371.1|ENSG00000237401.4|OTTHUMG00000151486.2|OTTHUMT00000322862.1|LINC01304-005|LINC01304|391|",1,0,0,1,0,0
"ENST00000544306.3|ENSG00000145063.12|OTTHUMG00000119056.4|OTTHUMT00000239267.2|FLJ33534-001|FLJ33534|1139|",0,0,0,1,0,0
